date,ML,Low_90,High_90,facility,state,county
2020-05-05,0.51,0.0,6.15,Central Prison,North Carolina,Wake
2020-05-09,0.55,0.0,5.55,Central Prison,North Carolina,Wake
2020-05-01,2.08,0.0,5.34,Baltimore Pre-Release Unit,Maryland,None
2020-04-22,4.11,1.61,6.21,North Carolina Correctional Institution for Women,North Carolina,Wake
2020-04-24,3.16,1.2,4.82,North Carolina Correctional Institution for Women,North Carolina,Wake
2020-04-27,2.58,0.93,4.01,North Carolina Correctional Institution for Women,North Carolina,Wake
2020-04-28,1.95,0.45,3.19,North Carolina Correctional Institution for Women,North Carolina,Wake
2020-04-30,1.57,0.19,2.67,North Carolina Correctional Institution for Women,North Carolina,Wake
2020-05-01,1.09,0.0,2.12,North Carolina Correctional Institution for Women,North Carolina,Wake
2020-05-09,0.44,0.0,1.73,North Carolina Correctional Institution for Women,North Carolina,Wake
2020-04-18,0.48,0.0,4.7700000000000005,Colquitt County Correctional Institution,Georgia,Colquitt
2020-04-30,0.54,0.0,4.12,Colquitt County Correctional Institution,Georgia,Colquitt
2020-04-10,2.56,0.0,6.3100000000000005,Pasquotank Correctional Institution,North Carolina,Pasquotank
2020-04-15,1.93,0.0,5.0200000000000005,Pasquotank Correctional Institution,North Carolina,Pasquotank
2020-04-16,2.27,0.0,4.75,Pasquotank Correctional Institution,North Carolina,Pasquotank
2020-04-19,2.35,0.06,4.47,Pasquotank Correctional Institution,North Carolina,Pasquotank
2020-04-16,1.3,0.0,3.2600000000000002,Plainfield Correctional Facility,Indiana,Hendricks
2020-04-18,0.71,0.0,2.65,Plainfield Correctional Facility,Indiana,Hendricks
2020-04-20,0.79,0.0,2.45,Plainfield Correctional Facility,Indiana,Hendricks
2020-04-21,0.8300000000000001,0.0,2.31,Plainfield Correctional Facility,Indiana,Hendricks
2020-04-22,0.85,0.0,2.21,Plainfield Correctional Facility,Indiana,Hendricks
2020-04-23,0.71,0.0,2.05,Plainfield Correctional Facility,Indiana,Hendricks
2020-04-24,1.0,0.0,2.19,Plainfield Correctional Facility,Indiana,Hendricks
2020-04-25,0.86,0.0,2.04,Plainfield Correctional Facility,Indiana,Hendricks
2020-04-26,0.73,0.0,1.93,Plainfield Correctional Facility,Indiana,Hendricks
2020-04-28,0.62,0.0,1.85,Plainfield Correctional Facility,Indiana,Hendricks
2020-04-29,0.54,0.0,1.78,Plainfield Correctional Facility,Indiana,Hendricks
2020-04-30,0.49,0.0,1.73,Plainfield Correctional Facility,Indiana,Hendricks
2020-05-01,0.46,0.0,1.68,Plainfield Correctional Facility,Indiana,Hendricks
2020-05-03,0.43,0.0,1.6400000000000001,Plainfield Correctional Facility,Indiana,Hendricks
2020-05-04,0.41000000000000003,0.0,1.61,Plainfield Correctional Facility,Indiana,Hendricks
2020-05-06,0.43,0.0,1.6500000000000001,Plainfield Correctional Facility,Indiana,Hendricks
2020-05-07,0.45,0.0,1.69,Plainfield Correctional Facility,Indiana,Hendricks
2020-05-08,0.46,0.0,1.73,Plainfield Correctional Facility,Indiana,Hendricks
2020-05-09,0.47000000000000003,0.0,1.77,Plainfield Correctional Facility,Indiana,Hendricks
2020-05-11,0.43,0.0,1.72,Plainfield Correctional Facility,Indiana,Hendricks
2020-05-12,0.45,0.0,1.76,Plainfield Correctional Facility,Indiana,Hendricks
2020-05-13,0.46,0.0,1.8,Plainfield Correctional Facility,Indiana,Hendricks
2020-04-18,4.57,0.13,8.13,Edinburgh Correctional Facility,Indiana,Johnson
2020-04-21,3.0100000000000002,0.0,5.92,Edinburgh Correctional Facility,Indiana,Johnson
2020-04-23,2.39,0.0,4.96,Edinburgh Correctional Facility,Indiana,Johnson
2020-05-01,2.05,0.0,4.38,Edinburgh Correctional Facility,Indiana,Johnson
2020-05-10,1.83,0.0,4.0,Edinburgh Correctional Facility,Indiana,Johnson
2020-05-13,1.07,0.0,3.45,Edinburgh Correctional Facility,Indiana,Johnson
2020-04-21,0.46,0.0,7.1000000000000005,Scotland Correctional Institution,North Carolina,Scotland
2020-04-25,0.51,0.0,6.15,Scotland Correctional Institution,North Carolina,Scotland
2020-04-15,0.46,0.0,7.1000000000000005,Marana Community Correctional Treatment Facility,Arizona,Pima
2020-04-17,0.51,0.0,6.15,Marana Community Correctional Treatment Facility,Arizona,Pima
2020-04-20,0.55,0.0,5.55,Marana Community Correctional Treatment Facility,Arizona,Pima
2020-04-24,0.58,0.0,5.11,Marana Community Correctional Treatment Facility,Arizona,Pima
2020-05-03,0.6,0.0,4.79,Marana Community Correctional Treatment Facility,Arizona,Pima
2020-05-11,0.62,0.0,4.53,Marana Community Correctional Treatment Facility,Arizona,Pima
2020-04-16,0.44,0.0,3.72,Indiana Women's Prison,Indiana,Marion
2020-04-18,0.49,0.0,3.3200000000000003,Indiana Women's Prison,Indiana,Marion
2020-04-23,0.47000000000000003,0.0,2.82,Indiana Women's Prison,Indiana,Marion
2020-04-24,0.5,0.0,2.72,Indiana Women's Prison,Indiana,Marion
2020-04-30,0.52,0.0,2.64,Indiana Women's Prison,Indiana,Marion
2020-05-01,0.47000000000000003,0.0,2.4,Indiana Women's Prison,Indiana,Marion
2020-05-02,0.49,0.0,2.38,Indiana Women's Prison,Indiana,Marion
2020-05-07,0.5,0.0,2.37,Indiana Women's Prison,Indiana,Marion
2020-05-08,0.46,0.0,2.21,Indiana Women's Prison,Indiana,Marion
2020-04-22,0.46,0.0,7.1000000000000005,Maryland Correctional Training Center,Maryland,Washington
2020-04-10,1.6,0.0,4.18,Neuse Correctional Institution,North Carolina,Wayne
2020-04-15,5.7,3.5500000000000003,7.62,Neuse Correctional Institution,North Carolina,Wayne
2020-04-16,4.65,3.13,6.05,Neuse Correctional Institution,North Carolina,Wayne
2020-04-17,3.97,2.75,5.05,Neuse Correctional Institution,North Carolina,Wayne
2020-04-18,3.09,2.0300000000000002,4.0,Neuse Correctional Institution,North Carolina,Wayne
2020-04-19,2.77,1.87,3.62,Neuse Correctional Institution,North Carolina,Wayne
2020-04-20,2.24,1.3800000000000001,3.0100000000000002,Neuse Correctional Institution,North Carolina,Wayne
2020-04-21,1.9100000000000001,1.1,2.66,Neuse Correctional Institution,North Carolina,Wayne
2020-04-22,1.43,0.63,2.17,Neuse Correctional Institution,North Carolina,Wayne
2020-04-24,1.21,0.38,1.93,Neuse Correctional Institution,North Carolina,Wayne
2020-04-27,0.8300000000000001,0.05,1.49,Neuse Correctional Institution,North Carolina,Wayne
2020-04-28,0.45,0.0,1.21,Neuse Correctional Institution,North Carolina,Wayne
2020-04-29,0.15,0.0,0.89,Neuse Correctional Institution,North Carolina,Wayne
2020-04-30,0.26,0.0,0.98,Neuse Correctional Institution,North Carolina,Wayne
2020-04-10,0.46,0.0,7.1000000000000005,Caledonia Correctional Institution,North Carolina,Halifax
2020-04-15,0.51,0.0,6.15,Caledonia Correctional Institution,North Carolina,Halifax
2020-04-16,0.55,0.0,5.55,Caledonia Correctional Institution,North Carolina,Halifax
2020-04-17,0.58,0.0,5.11,Caledonia Correctional Institution,North Carolina,Halifax
2020-04-18,2.05,0.0,5.37,Caledonia Correctional Institution,North Carolina,Halifax
2020-04-22,1.69,0.0,4.7700000000000005,Caledonia Correctional Institution,North Carolina,Halifax
2020-04-23,1.44,0.0,4.37,Caledonia Correctional Institution,North Carolina,Halifax
2020-04-24,1.31,0.0,4.07,Caledonia Correctional Institution,North Carolina,Halifax
2020-04-28,1.23,0.0,3.83,Caledonia Correctional Institution,North Carolina,Halifax
2020-04-14,0.46,0.0,7.1000000000000005,Gadsden Correctional Facility,Florida,Gadsden
2020-04-18,0.51,0.0,6.15,Gadsden Correctional Facility,Florida,Gadsden
2020-04-20,2.56,0.0,6.33,Gadsden Correctional Facility,Florida,Gadsden
2020-04-21,2.06,0.0,5.3500000000000005,Gadsden Correctional Facility,Florida,Gadsden
2020-04-23,1.73,0.0,4.76,Gadsden Correctional Facility,Florida,Gadsden
2020-04-24,1.47,0.0,4.36,Gadsden Correctional Facility,Florida,Gadsden
2020-04-25,1.31,0.0,4.0600000000000005,Gadsden Correctional Facility,Florida,Gadsden
2020-04-26,1.22,0.0,3.83,Gadsden Correctional Facility,Florida,Gadsden
2020-04-28,0.63,0.0,3.37,Gadsden Correctional Facility,Florida,Gadsden
2020-04-29,0.63,0.0,3.31,Gadsden Correctional Facility,Florida,Gadsden
2020-04-30,0.63,0.0,3.27,Gadsden Correctional Facility,Florida,Gadsden
2020-05-01,0.64,0.0,3.23,Gadsden Correctional Facility,Florida,Gadsden
2020-05-05,0.65,0.0,3.19,Gadsden Correctional Facility,Florida,Gadsden
2020-05-08,0.65,0.0,3.15,Gadsden Correctional Facility,Florida,Gadsden
2020-04-29,2.27,0.0,5.75,Metro Transitional Center,Georgia,DeKalb
2020-05-02,1.81,0.0,4.75,Metro Transitional Center,Georgia,DeKalb
2020-04-11,0.46,0.0,7.1000000000000005,Lee Arrendale State Prison,Georgia,Habersham
2020-04-24,0.47000000000000003,0.0,5.54,Felmers O. Chaney Correctional Center,Wisconsin,Milwaukee
2020-04-29,0.53,0.0,4.7700000000000005,Felmers O. Chaney Correctional Center,Wisconsin,Milwaukee
2020-05-05,0.5700000000000001,0.0,4.3,Felmers O. Chaney Correctional Center,Wisconsin,Milwaukee
2020-05-08,0.48,0.0,4.7700000000000005,Hamilton Correctional Institution,Florida,Hamilton
2020-05-10,1.73,0.0,4.54,Hamilton Correctional Institution,Florida,Hamilton
2020-05-11,1.43,0.0,3.92,Hamilton Correctional Institution,Florida,Hamilton
2020-05-01,0.47000000000000003,0.0,5.54,Marshall E. Sherrer Correctional Center,Wisconsin,Milwaukee
2020-05-04,0.45,0.0,4.23,Marshall E. Sherrer Correctional Center,Wisconsin,Milwaukee
2020-04-17,0.46,0.0,7.1000000000000005,Jackson Correctional Institution,Wisconsin,Jackson
2020-04-22,0.51,0.0,6.15,Jackson Correctional Institution,Wisconsin,Jackson
2020-05-08,0.55,0.0,5.55,Jackson Correctional Institution,Wisconsin,Jackson
2020-04-17,0.21,0.0,1.02,Westville Correctional Facility,Indiana,LaPorte
2020-04-18,0.18,0.0,0.85,Westville Correctional Facility,Indiana,LaPorte
2020-04-20,0.2,0.0,0.84,Westville Correctional Facility,Indiana,LaPorte
2020-04-21,0.19,0.0,0.8200000000000001,Westville Correctional Facility,Indiana,LaPorte
2020-04-22,0.27,0.0,0.93,Westville Correctional Facility,Indiana,LaPorte
2020-04-23,0.31,0.0,1.03,Westville Correctional Facility,Indiana,LaPorte
2020-04-25,0.35000000000000003,0.0,1.12,Westville Correctional Facility,Indiana,LaPorte
2020-04-26,0.35000000000000003,0.0,1.17,Westville Correctional Facility,Indiana,LaPorte
2020-04-27,0.38,0.0,1.24,Westville Correctional Facility,Indiana,LaPorte
2020-04-28,0.38,0.0,1.27,Westville Correctional Facility,Indiana,LaPorte
2020-04-29,0.4,0.0,1.34,Westville Correctional Facility,Indiana,LaPorte
2020-04-30,0.42,0.0,1.4000000000000001,Westville Correctional Facility,Indiana,LaPorte
2020-05-01,0.41000000000000003,0.0,1.4000000000000001,Westville Correctional Facility,Indiana,LaPorte
2020-05-02,0.43,0.0,1.46,Westville Correctional Facility,Indiana,LaPorte
2020-05-03,0.49,0.0,1.56,Westville Correctional Facility,Indiana,LaPorte
2020-05-04,0.55,0.0,1.6600000000000001,Westville Correctional Facility,Indiana,LaPorte
2020-05-06,0.64,0.0,1.75,Westville Correctional Facility,Indiana,LaPorte
2020-05-07,0.65,0.0,1.77,Westville Correctional Facility,Indiana,LaPorte
2020-05-08,0.65,0.0,1.78,Westville Correctional Facility,Indiana,LaPorte
2020-05-09,0.58,0.0,1.73,Westville Correctional Facility,Indiana,LaPorte
2020-05-10,0.52,0.0,1.68,Westville Correctional Facility,Indiana,LaPorte
2020-05-12,0.53,0.0,1.71,Westville Correctional Facility,Indiana,LaPorte
2020-04-13,0.46,0.0,7.1000000000000005,Metro Reentry Facility,Georgia,DeKalb
2020-04-16,0.51,0.0,6.15,Metro Reentry Facility,Georgia,DeKalb
2020-04-17,0.55,0.0,5.55,Metro Reentry Facility,Georgia,DeKalb
2020-04-26,0.58,0.0,5.11,Metro Reentry Facility,Georgia,DeKalb
2020-05-08,0.6,0.0,4.79,Metro Reentry Facility,Georgia,DeKalb
2020-04-23,0.44,0.0,3.39,Heritage Trail Correctional Facility,Indiana,Hendricks
2020-04-24,0.6,0.0,3.29,Heritage Trail Correctional Facility,Indiana,Hendricks
2020-04-29,1.16,0.0,3.18,Heritage Trail Correctional Facility,Indiana,Hendricks
2020-04-30,1.4000000000000001,0.0,3.06,Heritage Trail Correctional Facility,Indiana,Hendricks
2020-05-02,1.04,0.0,2.67,Heritage Trail Correctional Facility,Indiana,Hendricks
2020-05-06,1.02,0.0,2.5300000000000002,Heritage Trail Correctional Facility,Indiana,Hendricks
2020-05-07,0.61,0.0,2.21,Heritage Trail Correctional Facility,Indiana,Hendricks
2020-05-10,0.52,0.0,2.08,Heritage Trail Correctional Facility,Indiana,Hendricks
2020-04-14,2.56,0.0,6.3100000000000005,Arizona State Prison Complex – Florence,Arizona,Pinal
2020-04-15,1.93,0.0,5.0200000000000005,Arizona State Prison Complex – Florence,Arizona,Pinal
2020-04-17,1.61,0.0,4.3500000000000005,Arizona State Prison Complex – Florence,Arizona,Pinal
2020-04-19,1.36,0.0,3.92,Arizona State Prison Complex – Florence,Arizona,Pinal
2020-04-20,1.19,0.0,3.63,Arizona State Prison Complex – Florence,Arizona,Pinal
2020-04-21,1.11,0.0,3.41,Arizona State Prison Complex – Florence,Arizona,Pinal
2020-04-22,1.06,0.0,3.24,Arizona State Prison Complex – Florence,Arizona,Pinal
2020-04-23,1.03,0.0,3.1,Arizona State Prison Complex – Florence,Arizona,Pinal
2020-04-24,1.0,0.0,2.99,Arizona State Prison Complex – Florence,Arizona,Pinal
2020-04-25,0.97,0.0,2.89,Arizona State Prison Complex – Florence,Arizona,Pinal
2020-04-27,0.9400000000000001,0.0,2.82,Arizona State Prison Complex – Florence,Arizona,Pinal
2020-04-28,0.92,0.0,2.75,Arizona State Prison Complex – Florence,Arizona,Pinal
2020-04-29,0.89,0.0,2.69,Arizona State Prison Complex – Florence,Arizona,Pinal
2020-05-03,1.1500000000000001,0.0,2.79,Arizona State Prison Complex – Florence,Arizona,Pinal
2020-05-05,0.85,0.0,2.57,Arizona State Prison Complex – Florence,Arizona,Pinal
2020-05-06,0.8200000000000001,0.0,2.5300000000000002,Arizona State Prison Complex – Florence,Arizona,Pinal
2020-05-07,0.6,0.0,2.37,Arizona State Prison Complex – Florence,Arizona,Pinal
2020-05-08,0.6,0.0,2.37,Arizona State Prison Complex – Florence,Arizona,Pinal
2020-04-23,0.47000000000000003,0.0,5.54,Branchville Correctional Facility,Indiana,Perry
2020-04-26,0.53,0.0,4.7700000000000005,Branchville Correctional Facility,Indiana,Perry
2020-05-02,0.5700000000000001,0.0,4.3,Branchville Correctional Facility,Indiana,Perry
2020-04-14,0.46,0.0,7.1000000000000005,Hill Correctional Center,Illinois,Knox
2020-04-20,0.51,0.0,6.15,Hill Correctional Center,Illinois,Knox
2020-04-23,0.55,0.0,5.55,Hill Correctional Center,Illinois,Knox
2020-04-24,2.27,0.0,5.78,Hill Correctional Center,Illinois,Knox
2020-04-27,1.87,0.0,5.03,Hill Correctional Center,Illinois,Knox
2020-04-30,1.56,0.0,4.55,Hill Correctional Center,Illinois,Knox
2020-05-01,1.37,0.0,4.2,Hill Correctional Center,Illinois,Knox
2020-05-05,1.26,0.0,3.94,Hill Correctional Center,Illinois,Knox
2020-05-07,1.19,0.0,3.73,Hill Correctional Center,Illinois,Knox
2020-05-08,0.64,0.0,3.3000000000000003,Hill Correctional Center,Illinois,Knox
2020-05-09,0.63,0.0,3.25,Hill Correctional Center,Illinois,Knox
2020-04-17,0.46,0.0,7.1000000000000005,McEver Probation Detention Center,Georgia,Paulding
2020-04-20,0.51,0.0,6.15,McEver Probation Detention Center,Georgia,Paulding
2020-05-07,0.47000000000000003,0.0,5.54,Arizona State Prison Complex – Tucson,Arizona,Pima
2020-05-11,0.53,0.0,4.7700000000000005,Arizona State Prison Complex – Tucson,Arizona,Pima
2020-04-17,0.34,0.0,2.05,Massachusetts Treatment Center,Massachusetts,Plymouth
2020-04-21,0.55,0.0,2.34,Massachusetts Treatment Center,Massachusetts,Plymouth
2020-04-22,0.9,0.0,2.41,Massachusetts Treatment Center,Massachusetts,Plymouth
2020-04-27,1.48,0.13,2.71,Massachusetts Treatment Center,Massachusetts,Plymouth
2020-05-05,1.6400000000000001,0.3,2.79,Massachusetts Treatment Center,Massachusetts,Plymouth
2020-05-06,1.71,0.44,2.79,Massachusetts Treatment Center,Massachusetts,Plymouth
2020-04-16,0.6,0.0,2.95,Massachusetts Correctional Institution - Shirley,Massachusetts,Middlesex
2020-04-17,0.56,0.0,2.46,Massachusetts Correctional Institution - Shirley,Massachusetts,Middlesex
2020-04-21,0.53,0.0,2.19,Massachusetts Correctional Institution - Shirley,Massachusetts,Middlesex
2020-04-22,0.86,0.0,2.32,Massachusetts Correctional Institution - Shirley,Massachusetts,Middlesex
2020-04-23,1.32,0.09,2.57,Massachusetts Correctional Institution - Shirley,Massachusetts,Middlesex
2020-04-25,1.56,0.21,2.72,Massachusetts Correctional Institution - Shirley,Massachusetts,Middlesex
2020-04-27,1.61,0.29,2.7,Massachusetts Correctional Institution - Shirley,Massachusetts,Middlesex
2020-04-28,1.4000000000000001,0.2,2.42,Massachusetts Correctional Institution - Shirley,Massachusetts,Middlesex
2020-04-30,1.09,0.07,2.06,Massachusetts Correctional Institution - Shirley,Massachusetts,Middlesex
2020-05-02,0.71,0.0,1.73,Massachusetts Correctional Institution - Shirley,Massachusetts,Middlesex
2020-05-05,0.41000000000000003,0.0,1.52,Massachusetts Correctional Institution - Shirley,Massachusetts,Middlesex
2020-05-06,0.4,0.0,1.5,Massachusetts Correctional Institution - Shirley,Massachusetts,Middlesex
2020-05-07,0.4,0.0,1.49,Massachusetts Correctional Institution - Shirley,Massachusetts,Middlesex
2020-04-19,0.46,0.0,7.1000000000000005,Arizona State Prison Complex – Eyman,Arizona,Pinal
2020-04-22,0.51,0.0,6.15,Arizona State Prison Complex – Eyman,Arizona,Pinal
2020-05-08,0.46,0.0,7.1000000000000005,West Central Integrated Treatment Facility,Georgia,Pike
2020-04-16,2.27,0.0,5.75,Coastal State Prison,Georgia,Chatham
2020-04-18,1.81,0.0,4.75,Coastal State Prison,Georgia,Chatham
2020-04-21,2.16,0.0,4.5600000000000005,Coastal State Prison,Georgia,Chatham
2020-05-01,1.85,0.0,4.0,Coastal State Prison,Georgia,Chatham
2020-05-05,2.0100000000000002,0.04,3.91,Coastal State Prison,Georgia,Chatham
2020-05-06,1.78,0.01,3.52,Coastal State Prison,Georgia,Chatham
2020-05-08,1.61,0.01,3.2600000000000002,Coastal State Prison,Georgia,Chatham
2020-05-12,1.5,0.0,3.06,Coastal State Prison,Georgia,Chatham
2020-04-21,0.46,0.0,7.1000000000000005,Anthony P. Travisono Intake Service Center,Rhode Island,Providence
2020-04-26,0.51,0.0,6.15,Anthony P. Travisono Intake Service Center,Rhode Island,Providence
2020-04-24,1.68,0.09,3.06,Trousdale Turner Correctional Center,Tennessee,Trousdale
2020-04-27,7.0600000000000005,5.96,8.0,Trousdale Turner Correctional Center,Tennessee,Trousdale
2020-04-28,5.61,4.86,6.24,Trousdale Turner Correctional Center,Tennessee,Trousdale
2020-04-29,4.41,3.84,4.92,Trousdale Turner Correctional Center,Tennessee,Trousdale
2020-05-01,3.17,2.67,3.62,Trousdale Turner Correctional Center,Tennessee,Trousdale
2020-05-04,1.8800000000000001,1.37,2.3000000000000003,Trousdale Turner Correctional Center,Tennessee,Trousdale
2020-05-05,0.73,0.24,1.19,Trousdale Turner Correctional Center,Tennessee,Trousdale
2020-05-06,0.0,0.0,0.49,Trousdale Turner Correctional Center,Tennessee,Trousdale
2020-05-08,0.0,0.0,0.42,Trousdale Turner Correctional Center,Tennessee,Trousdale
2020-05-12,0.0,0.0,0.42,Trousdale Turner Correctional Center,Tennessee,Trousdale
2020-04-15,0.22,0.0,1.12,County-Wide,District of Columbia,Not found
2020-04-16,0.23,0.0,1.0,County-Wide,District of Columbia,Not found
2020-04-17,0.26,0.0,0.99,County-Wide,District of Columbia,Not found
2020-04-18,0.25,0.0,0.96,County-Wide,District of Columbia,Not found
2020-04-20,0.33,0.0,1.09,County-Wide,District of Columbia,Not found
2020-04-21,0.34,0.0,1.1400000000000001,County-Wide,District of Columbia,Not found
2020-04-22,0.35000000000000003,0.0,1.18,County-Wide,District of Columbia,Not found
2020-04-23,0.35000000000000003,0.0,1.21,County-Wide,District of Columbia,Not found
2020-04-24,0.38,0.0,1.28,County-Wide,District of Columbia,Not found
2020-04-25,0.41000000000000003,0.0,1.35,County-Wide,District of Columbia,Not found
2020-04-26,0.46,0.0,1.46,County-Wide,District of Columbia,Not found
2020-04-27,0.48,0.0,1.5,County-Wide,District of Columbia,Not found
2020-04-28,0.54,0.0,1.6,County-Wide,District of Columbia,Not found
2020-04-29,0.56,0.0,1.6400000000000001,County-Wide,District of Columbia,Not found
2020-05-01,0.64,0.0,1.72,County-Wide,District of Columbia,Not found
2020-05-02,0.65,0.0,1.74,County-Wide,District of Columbia,Not found
2020-05-04,0.58,0.0,1.69,County-Wide,District of Columbia,Not found
2020-05-05,0.59,0.0,1.71,County-Wide,District of Columbia,Not found
2020-04-17,1.67,0.9500000000000001,2.27,Cummins Unit,Arkansas,Lincoln
2020-04-21,1.42,0.8300000000000001,1.98,Cummins Unit,Arkansas,Lincoln
2020-04-24,1.06,0.5,1.6,Cummins Unit,Arkansas,Lincoln
2020-04-28,0.76,0.19,1.27,Cummins Unit,Arkansas,Lincoln
2020-04-17,0.46,0.0,7.1000000000000005,Massachusetts Correctional Institution - Concord,Massachusetts,Middlesex
2020-05-08,0.51,0.0,6.15,Massachusetts Correctional Institution - Concord,Massachusetts,Middlesex
2020-04-17,1.61,0.0,4.19,Massachusetts Correctional Institution - Framingham,Massachusetts,Middlesex
2020-04-21,1.73,0.0,3.71,Massachusetts Correctional Institution - Framingham,Massachusetts,Middlesex
2020-04-23,2.0100000000000002,0.11,3.66,Massachusetts Correctional Institution - Framingham,Massachusetts,Middlesex
2020-04-25,1.71,0.07,3.17,Massachusetts Correctional Institution - Framingham,Massachusetts,Middlesex
2020-04-27,1.37,0.05,2.75,Massachusetts Correctional Institution - Framingham,Massachusetts,Middlesex
2020-04-28,0.9400000000000001,0.0,2.33,Massachusetts Correctional Institution - Framingham,Massachusetts,Middlesex
2020-05-05,0.56,0.0,2.08,Massachusetts Correctional Institution - Framingham,Massachusetts,Middlesex
2020-05-06,0.44,0.0,1.8800000000000001,Massachusetts Correctional Institution - Framingham,Massachusetts,Middlesex
2020-05-07,0.46,0.0,1.9100000000000001,Massachusetts Correctional Institution - Framingham,Massachusetts,Middlesex
2020-04-18,1.19,0.0,2.84,Tomoka Correctional Institution,Florida,Volusia
2020-04-19,0.85,0.0,2.34,Tomoka Correctional Institution,Florida,Volusia
2020-04-20,0.74,0.0,2.08,Tomoka Correctional Institution,Florida,Volusia
2020-04-24,0.5700000000000001,0.0,1.84,Tomoka Correctional Institution,Florida,Volusia
2020-04-25,0.54,0.0,1.75,Tomoka Correctional Institution,Florida,Volusia
2020-04-28,0.5700000000000001,0.0,1.74,Tomoka Correctional Institution,Florida,Volusia
2020-04-29,0.61,0.0,1.74,Tomoka Correctional Institution,Florida,Volusia
2020-05-01,0.56,0.0,1.68,Tomoka Correctional Institution,Florida,Volusia
2020-05-02,0.52,0.0,1.6400000000000001,Tomoka Correctional Institution,Florida,Volusia
2020-05-03,0.49,0.0,1.6,Tomoka Correctional Institution,Florida,Volusia
2020-05-07,0.39,0.0,1.46,Tomoka Correctional Institution,Florida,Volusia
2020-05-09,0.33,0.0,1.34,Tomoka Correctional Institution,Florida,Volusia
2020-04-21,0.48,0.0,4.7700000000000005,Massachusetts Correctional Institution - Cedar Junction,Massachusetts,Norfolk
2020-04-23,0.54,0.0,4.12,Massachusetts Correctional Institution - Cedar Junction,Massachusetts,Norfolk
2020-04-26,0.49,0.0,3.4,Massachusetts Correctional Institution - Cedar Junction,Massachusetts,Norfolk
2020-04-27,0.52,0.0,3.25,Massachusetts Correctional Institution - Cedar Junction,Massachusetts,Norfolk
2020-04-22,0.48,0.0,4.7700000000000005,Lemuel Shattuck Hospital Correctional Unit,Massachusetts,Suffolk
2020-04-23,0.54,0.0,4.12,Lemuel Shattuck Hospital Correctional Unit,Massachusetts,Suffolk
2020-05-02,0.46,0.0,7.1000000000000005,Old Colony Correctional Center,Massachusetts,Plymouth
2020-05-05,0.51,0.0,6.15,Old Colony Correctional Center,Massachusetts,Plymouth
2020-05-07,0.55,0.0,5.55,Old Colony Correctional Center,Massachusetts,Plymouth
2020-05-09,0.46,0.0,7.1000000000000005,Valdosta State Prison & Annex,Georgia,Lowndes
2020-04-22,0.47000000000000003,0.0,5.54,Souza-Baranowski Correctional Center,Massachusetts,Worcester
2020-04-23,0.53,0.0,4.7700000000000005,Souza-Baranowski Correctional Center,Massachusetts,Worcester
2020-04-30,0.5700000000000001,0.0,4.3,Souza-Baranowski Correctional Center,Massachusetts,Worcester
2020-04-28,0.46,0.0,7.1000000000000005,South Dakota State Penitentiary,South Dakota,Minnehaha
2020-04-24,0.46,0.0,7.1000000000000005,Florence McClure Women's Correctional Center,Nevada,Clark
2020-05-11,0.46,0.0,7.1000000000000005,Roederer Correctional Complex,Kentucky,Oldham
2020-04-23,0.43,0.0,4.49,Rutledge State Prison,Georgia,Muscogee
2020-04-25,0.47000000000000003,0.0,4.04,Rutledge State Prison,Georgia,Muscogee
2020-04-28,0.51,0.0,3.74,Rutledge State Prison,Georgia,Muscogee
2020-04-29,0.47000000000000003,0.0,3.19,Rutledge State Prison,Georgia,Muscogee
2020-04-30,0.49,0.0,3.14,Rutledge State Prison,Georgia,Muscogee
2020-05-01,0.58,0.0,3.38,Rutledge State Prison,Georgia,Muscogee
2020-04-25,0.41000000000000003,0.0,2.34,Green River Correctional Complex,Kentucky,Muhlenberg
2020-04-28,0.4,0.0,1.94,Green River Correctional Complex,Kentucky,Muhlenberg
2020-04-29,3.16,1.51,4.59,Green River Correctional Complex,Kentucky,Muhlenberg
2020-04-30,3.64,2.38,4.72,Green River Correctional Complex,Kentucky,Muhlenberg
2020-05-01,3.45,2.46,4.34,Green River Correctional Complex,Kentucky,Muhlenberg
2020-05-06,3.0,2.15,3.7600000000000002,Green River Correctional Complex,Kentucky,Muhlenberg
2020-05-08,2.4,1.6500000000000001,3.11,Green River Correctional Complex,Kentucky,Muhlenberg
2020-05-12,1.78,1.06,2.46,Green River Correctional Complex,Kentucky,Muhlenberg
2020-04-25,0.41000000000000003,0.0,3.0300000000000002,Pendleton Juvenile Correctional Facility,Indiana,Madison
2020-04-28,0.41000000000000003,0.0,2.57,Pendleton Juvenile Correctional Facility,Indiana,Madison
2020-04-30,0.41000000000000003,0.0,2.3000000000000003,Pendleton Juvenile Correctional Facility,Indiana,Madison
2020-05-01,0.4,0.0,2.11,Pendleton Juvenile Correctional Facility,Indiana,Madison
2020-05-02,0.43,0.0,2.12,Pendleton Juvenile Correctional Facility,Indiana,Madison
2020-05-04,0.44,0.0,2.12,Pendleton Juvenile Correctional Facility,Indiana,Madison
2020-05-06,0.46,0.0,2.13,Pendleton Juvenile Correctional Facility,Indiana,Madison
2020-05-10,0.53,0.0,2.27,Pendleton Juvenile Correctional Facility,Indiana,Madison
2020-05-11,0.54,0.0,2.25,Pendleton Juvenile Correctional Facility,Indiana,Madison
2020-04-28,0.47000000000000003,0.0,5.54,Rockville Correctional Facility,Indiana,Parke
